Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_middle,BB_upper,BB_lower,Volume_SMA,Daily_Return,Log_Return,Volatility,Close_to_Open,High_to_Low
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,,
2010-01-04,6.431896686553955,6.44662317438684,6.382908442941151,6.414465259906861,493729600,0.0,0.0,6.431896686553955,6.431896686553955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027175182873072,1.0099820845019563
2010-01-05,6.443016052246094,6.479381644029889,6.409054448902572,6.449628123940107,601904800,0.0,0.0,6.4336073581989,6.432720343271892,0.0008870149270086003,0.00017740298540172008,0.0,0.0,0.0,0.0,0.0,0.0017287848723352983,0.0017272922438093619,0.0,0.9989748134982435,1.0109730999616269
2010-01-06,6.340533256530762,6.468564238083505,6.333921182847097,6.443017991027013,552160000,0.0,0.0,6.419288265634571,6.425891670179956,-0.006603404545384883,-0.0011787585207556008,0.0,0.0,0.0,0.0,0.0,-0.015906028307907993,-0.016033886802603068,0.0,0.9840936755664849,1.0212574566922359
2010-01-07,6.328808784484863,6.371486295370647,6.2828260406838385,6.363972578442412,477131200,0.0,0.0,6.405368345457694,6.418700345313653,-0.013331999855958898,-0.0036094067877962604,0.0,0.0,0.0,0.0,0.0,-0.0018491302815614175,-0.0018508420334541699,0.0,0.9944745528796488,1.0141115246726071
2010-01-08,6.370887279510498,6.371488778365754,6.2831298404554214,6.320396285875987,447610800,0.0,0.0,6.400063566081203,6.415158636735641,-0.01509507065443838,-0.005906539561124685,0.0,0.0,0.0,0.0,0.0,0.006648722762613746,0.0066267174895488805,0.0,1.0079885803596433,1.01406288587917
2010-01-11,6.3146843910217285,6.40154055373369,6.264794111645861,6.395529580009705,462229600,0.0,0.0,6.386928308379745,6.407716100016092,-0.02078779163634703,-0.008882789976169154,0.0,0.0,0.0,0.0,0.0,-0.008821830621540627,-0.008860973346328379,0.0,0.9873591095191442,1.021827763155636
2010-01-12,6.242856025695801,6.304467723257338,6.203785887972335,6.287035492695438,594459600,0.0,0.0,6.364763341812984,6.395504242659033,-0.03074090084604908,-0.01325441215014514,0.0,0.0,0.0,0.0,0.0,-0.01137481477745017,-0.011440002788875152,0.0,0.9929729254668649,1.0162290957655715
2010-01-13,6.330913543701172,6.33932890788168,6.134059348087885,6.247363808204108,605892000,0.0,0.0,6.359555680565013,6.390719746439932,-0.031164065874919267,-0.016836342895099967,0.0,0.0,0.0,0.0,0.0,0.014105325774441013,0.014006771347140215,0.0,1.0133735985388501,1.0334639018218468
2010-01-14,6.294246673583984,6.325202784995313,6.281924579512755,6.3146839829247385,432894000,0.0,0.0,6.34950814102947,6.383573592895047,-0.03406545186557697,-0.020282164689195366,0.0,0.0,0.0,0.0,0.0,-0.005791718661782741,-0.005808555706067815,0.0,0.9967635261881643,1.0068893226804572
2010-01-15,6.189059257507324,6.359466801011032,6.187255964862835,6.339330033147573,594067600,0.0,0.0,6.324823697410679,6.369165123607067,-0.04434142619638859,-0.02509401699063401,0.0,0.0,0.0,0.0,0.0,-0.016711676794955665,-0.01685289237581683,0.0,0.9762954799869227,1.0278331520671158
2010-01-19,6.462853908538818,6.467362140943942,6.228431842474276,6.261190460817797,730007600,0.0,0.0,6.346059114507316,6.376105033602012,-0.030045919094695783,-0.026084397411446365,0.0,0.0,0.0,0.0,0.0,0.044238492416982744,0.04328790438420755,0.0,1.032208483192297,1.0383612287189692
2010-01-20,6.363375186920166,6.47818163107102,6.2963540009153,6.458946907012542,612152800,0.0,0.0,6.348723125647754,6.375162081995949,-0.026438956348195042,-0.026155309198796103,0.0,0.0,0.0,0.0,0.0,-0.015392382843006813,-0.015512075392010992,0.0,0.9852032039482145,1.0288782413011224
2010-01-21,6.253376007080078,6.4108603877637504,6.2275296095939225,6.373894084559152,608154400,0.0,0.0,6.334054338175804,6.3661408912614394,-0.03208655308563557,-0.027341557976164,0.0,0.0,0.0,0.0,0.0,-0.017286294868514074,-0.017437447306726098,0.0,0.9810919234175808,1.0294387645925271
2010-01-22,5.943216323852539,6.2362445740977535,5.925484747683451,6.214605863638267,881767600,0.0,0.0,6.273925412895301,6.334813145527447,-0.06088773263214531,-0.03405079290736027,31.472262005443127,0.0,0.0,0.0,0.0,-0.049598757995101495,-0.05087102355127449,0.0,0.9563303698190047,1.0524446251483126
2010-01-25,6.103105068206787,6.152092919365341,6.016549016914976,6.086274736046345,1065699600,0.0,0.0,6.247645359866299,6.317649584244435,-0.07000422437813647,-0.04124147920151551,38.88217777912502,0.0,0.0,0.0,0.0,0.026902730044092493,0.026547213748223445,0.0,1.0027652928745991,1.0225285129514106
2010-01-26,6.18936014175415,6.422881335405289,6.088378155789723,6.189660690544523,1867110000,0.0,0.0,6.23867840323366,6.308146662578488,-0.06946825934482792,-0.046886835230177996,41.83758801803861,0.0,0.0,0.0,0.0,0.014132981913861586,0.014034042441781759,0.0,0.9999514434142034,1.0549412620333827
2010-01-27,6.247662544250488,6.328808272916733,5.996709635598068,6.216706434274985,1722568400,0.0,0.0,6.2400605787747105,6.303666357517155,-0.06360577874244466,-0.050230623932631335,46.924045898938445,0.0,0.0,0.0,0.0,0.009419778646103216,0.009375689190252239,0.0,1.0049795032631477,1.05538014302831
2010-01-28,5.989497184753418,6.176133895331668,5.97176561583505,6.15900342375064,1173502400,0.0,0.0,6.201512364309896,6.280394566942063,-0.07888220263216716,-0.055960939672538505,40.33886762450525,0.0,0.0,0.0,0.0,-0.04132191162191545,-0.042199934716772906,0.0,0.9724783008979075,1.0342224214149838
2010-01-29,5.772205829620361,6.076955364236257,5.717807723299052,6.043294715202802,1245952400,0.0,0.0,6.1354652051268905,6.242750956770085,-0.10728575164319487,-0.06622590206666978,34.50038319246731,0.0,0.0,0.0,0.0,-0.03627873065642029,-0.036953165865612744,0.0,0.9551422033248723,1.0628121228130394
2010-02-01,5.852452754974365,5.890621650012619,5.749366924251155,5.781524843293855,749876400,6.223200345039368,0.0,6.091924828180348,6.213839978859291,-0.12191515067894265,-0.07736375178912436,38.18016742883007,6.223200345039368,6.616082694310148,5.8303179957685884,795943540.0,0.013902297964187849,0.013806547434217088,0.0,1.0122680285224028,1.0245687442848088
2010-02-02,5.88641357421875,5.900238818086442,5.811879483178748,5.88791671938414,698342400,6.195926189422607,0.0,6.0603077121862565,6.1895861711081395,-0.12927845892188294,-0.08774669321567607,40.705322846895726,6.195926189422607,6.603276327573937,5.788576051271278,806174180.0,0.005802835266891959,0.005786063668926553,0.022815104293985276,0.9997447067890003,1.0152032290351911
2010-02-03,5.987693786621094,6.016846605698824,5.843133089685539,5.865673838169715,615328000,6.173160076141357,0.0,6.049136339022385,6.174631179664655,-0.12549484064227023,-0.09529632270099492,41.11141626763061,6.173160076141357,6.573193905364581,5.7731262469181335,806845340.0,0.017205758842010255,0.017059416014616916,0.02328347132483719,1.0208023752799478,1.0297295155436266
2010-02-04,5.771907329559326,5.961849330982893,5.757480989056238,5.9125601367974125,757652000,6.144728779792786,0.0,6.006485722181914,6.144799783360558,-0.13831406117864375,-0.1038998703965247,37.62109947531566,6.144728779792786,6.574404733425651,5.71505282615992,817119940.0,-0.03603832539732088,-0.036703741798132426,0.02426707364749721,0.9762111836524555,1.035496138383282
2010-02-05,5.874391555786133,5.8906211897059055,5.735841780049266,5.7893386596958125,850306800,6.122007918357849,0.0,5.986163542736409,6.12476954428097,-0.13860600154456115,-0.110841096626132,42.53313497307925,6.122007918357849,6.558699736713289,5.685316100002409,835778720.0,0.017755695019904483,0.017599904081590553,0.02476657968735398,1.0146912974157896,1.0269846023638591
2010-02-08,5.834116458892822,5.947120337628045,5.830509875286404,5.881301791877054,478270800,6.0951693773269655,0.0,5.96277168368355,6.10323968610407,-0.14046800242052004,-0.11676647778500962,33.220909250554186,6.0951693773269655,6.533433463867942,5.656905290785989,837311720.0,-0.006856045687598122,-0.006879656347894021,0.024661344884834038,0.9919770597303131,1.0200000454224274
2010-02-09,5.896331787109375,5.93570247414295,5.853053564604186,5.903244007897426,632886800,6.074251747131347,0.0,5.9525501611336775,6.087913175067426,-0.13536301393374828,-0.12048578501475736,37.28310633304449,6.074251747131347,6.508316209080975,5.640187285181719,845844580.0,0.010664053186960176,0.010607593211864882,0.0248491937249364,0.9988290809631444,1.0141206480730973
2010-02-10,5.864171981811523,5.908652789447505,5.838325595387867,5.8873134298559675,370361600,6.055317544937134,0.0,5.938953518161039,6.071339753344766,-0.13238623518372705,-0.1228658750485513,38.93345647871809,6.055317544937134,6.49144713001313,5.619187959861138,834639680.0,-0.005454205505897702,-0.005469133991511066,0.024780925901572458,0.9960692685517493,1.0120457814334978
2010-02-11,5.970866680145264,6.003325552010251,5.832316881818939,5.856961484226277,550345600,6.037315201759339,0.0,5.943863235389381,6.063897303478137,-0.1200340680887555,-0.12229951365659215,50.88907526176104,6.037315201759339,6.454874508099783,5.619755895418894,831862360.0,0.018194333089934567,0.018030796854753645,0.024944330488927004,1.0194478307951573,1.0293208811620638
2010-02-12,6.02225923538208,6.0601275817459035,5.875594630739147,5.9540358614069895,655468800,6.023715829849243,0.0,5.955924158465181,6.060813002137688,-0.10488884367250684,-0.1188173796597751,47.2054871648813,6.023715829849243,6.423374623944058,5.6240570357544275,842991100.0,0.008607218681956352,0.008570387765508645,0.025055682179944545,1.0114583411257736,1.0314066852129897
